-3405.4264412064467,-1473.5553365784854,-966.1051027598041,-1281.7305166839583,935.8767203196712,4371.5375494242035,2933.3197498207164,6519.848599676454,7666.7887438030575,10873.552670637824,10469.146556457745,10586.129119061126,16824.089776678386,9139.659063174315,5597.8138455100025,1636.5585924558734,-1067.6924774978208,-2770.588191998712,-2854.068524483095,-2471.7465878228013,-2372.8753378974134,-1880.9720706298708,-804.3932664660076,-623.4186945741777,-366.705328361484,-393.27889532130143,-271.88244442244263,-303.7914522183748,-340.5046931154146,-297.1538520116025,-205.7406978432681,-94.88466665302849
-2206.962466426343,-1085.2303455183603,-1019.6717711107115,-1654.597756679569,-761.0433423989246,686.0127971484743,1403.62874943665,3187.120397177785,4478.693152597063,7649.573331071214,8805.819357784127,11010.208680692507,21422.46915575037,14024.756309075286,9605.529802627285,3959.2171417298355,-29.542467777111916,-2714.7996131730197,-3341.782374683459,-3116.728246371819,-3088.8817705065417,-2476.869287935914,-1097.4853125554184,-868.4677393345837,-540.1012892174097,-521.6074137576524,-349.4755296917147,-357.94769302208607,-363.71334693911575,-305.72012384535105,-213.61547158589673,-104.59894985167222
-1270.4933170140357,-866.9779182979911,-1100.5449753240152,-1888.1132519686535,-2012.6591760858303,-2054.722001158652,143.70257741925676,491.1077665541569,1602.3796661720319,3882.0633927048093,5583.4217800202305,9002.40648898436,21862.541593667647,18182.319713654364,14404.089568612831,7468.090034884969,2087.4130769817853,-1910.3835172673666,-3528.9045713689043,-3723.3825587450942,-3916.6829310657463,-3258.8682912963386,-1494.4773068766099,-1224.5995343916784,-808.7909659148233,-732.8955607618594,-484.4252148591313,-458.83681937358307,-413.2341411318734,-330.49915401098525,-238.18639921041085,-134.99401481000282
-611.9844611398129,-758.8273127073602,-1159.0035218317353,-1970.209202299145,-2773.1311777363367,-3779.4774742112804,-742.3221368431111,-1358.7230444451561,-507.9880500831382,736.7502326999974,2261.45286032401,5488.304439962139,16849.695601580668,18830.14092444248,18664.960838539417,12217.107290288948,5936.827147821733,390.38270291666606,-2926.8976959154,-4027.8890870782648,-4756.263080067173,-4264.6067303341815,-1993.1550311872074,-1707.220308374518,-1187.986177945436,-1061.1956158990101,-702.666224864078,-635.0657975210984,-516.8018624908796,-390.63925529109105,-286.48666812194324,-173.77437761636432
-212.3267259677705,-707.5353925735177,-1162.7367863845386,-1905.5827688112313,-3059.6731288919977,-4552.195276510247,-1242.00845950148,-2376.200328712664,-1772.0079797402218,-1360.448092231025,-270.5868540942446,1948.07543705024,8892.726519610616,14420.50256740972,19475.775293253406,16754.090597670132,11508.91672133214,4879.90761563014,-881.1252763000301,-3584.7135951325654,-5332.917293470528,-5409.206570459292,-2539.220950463651,-2295.336986392391,-1672.6628505674796,-1527.9592146288905,-1024.5058840751135,-912.4746305583822,-701.1508851457028,-505.6409145763532,-367.40781326633544,-213.2493380085567
-14.829697263795742,-678.699879290255,-1109.7337112643265,-1730.342033017453,-2976.862774314487,-4590.242035247229,-1423.8649867876572,-2730.9200585774433,-2329.6927274941863,-2470.408804850028,-1816.016096107445,-722.3704676855697,1555.9141773401527,7264.549886834131,15097.543352516037,18012.97297065534,17044.45942479088,11530.06021520922,3255.4000371474576,-1775.4597969026306,-5133.6241390393525,-6403.346529457726,-2999.894060069211,-2907.5649192729284,-2221.706995756043,-2125.23159086214,-1454.11717828907,-1305.0074247736247,-984.9805857192163,-691.5255625184299,-491.43479918182777,-255.83420429080834
46.29882410923187,-650.7860683033268,-1011.5704515400117,-1489.2285107850319,-2653.561529206016,-4148.2475997449565,-1382.0184197365281,-2632.029289982621,-2384.719117805528,-2826.8858124588323,-2514.974398527154,-2309.6812045236,-3423.2534379128724,734.3114438036557,7695.148432936931,14235.709554746785,18962.87877355023,18472.6049808966,9678.691758438934,2099.4050501226893,-3379.088391828336,-6699.441622420331,-3148.7304648586846,-3386.074786506837,-2745.0402258016716,-2805.6648167599933,-1973.8569983699601,-1811.8729683054985,-1379.8976877342495,-963.3404962804159,-672.9941340997879,-316.5555183159196
27.005806516963517,-609.7609552596662,-882.1044543788449,-1222.2947650575873,-2203.8697466291705,-3447.9237552311,-1202.5167265043476,-2264.0660835530466,-2124.2687286624723,-2674.9098748278207,-2593.128641737764,-2944.012556708458,-5895.18696452448,-3523.5078749682502,836.7724097051022,7501.818122377564,15132.178716350798,21424.95198710815,16916.45462131938,8426.458227341183,934.318139922643,-5422.032003353153,-2659.0293251230073,-3480.2235129762253,-3087.822776556809,-3466.1762190344853,-2533.7150716826654,-2409.8424206804607,-1887.4418782525984,-1335.0991005406327,-931.483571648202,-426.08809941481104
-30.049200990178853,-549.7908909258991,-736.1367768049959,-961.9756203398455,-1719.5541253840634,-2664.796383064884,-956.7218055882063,-1775.224614687508,-1702.6849104143082,-2229.532229182965,-2276.023327521572,-2878.6933822082206,-6383.09680855298,-5401.392401140908,-3572.4099656454255,1245.117005999253,8018.042296469955,17350.56670211367,20304.12855000419,15944.559246497309,8616.306400610407,-1320.9945695941417,-1151.829993807813,-2853.26774846812,-3023.454632916301,-3923.574889721911,-3031.9126488657316,-3033.1493931234295,-2482.5140251358007,-1809.0284447943077,-1286.0343662533153,-633.5438612678622
-95.53491813880058,-478.3727802307057,-592.2772118225901,-732.4633383763654,-1270.2540653119556,-1928.2890709916217,-702.5232199046252,-1279.2268238185582,-1243.2446835279395,-1673.839027987019,-1772.5159378775013,-2409.451482037285,-5637.917822508342,-5536.795938136132,-5478.914022674458,-2835.2727535230442,1428.221905783032,9139.009536647365,16019.946201931069,19774.794383333287,18507.755218647704,7120.63478572025,1618.0065932253765,-1159.399470376634,-2280.670008582772,-3898.3567049098588,-3295.384270987705,-3546.967632540341,-3086.645702255983,-2355.749465151792,-1744.2584167251998,-1007.0273129330593
-153.61050647308943,-410.1641351002159,-470.0657685036001,-552.552006097431,-906.6716302796924,-1328.3363992152717,-483.28597366449776,-856.9456345809373,-836.7614526861639,-1149.9781228252589,-1254.208395463753,-1807.8899116820364,-4383.576515260741,-4743.044225971171,-5673.786006112183,-4764.005853108303,-2929.5835562251696,1490.4404749870082,7742.540932534539,15565.245785945663,23902.67947897277,20824.502145764698,5553.526902040566,1935.4842332547253,-498.6468657220565,-2935.525322860823,-3019.0344174869374,-3692.0333744319646,-3531.436932949556,-2894.622405688004,-2294.0140857539254,-1644.26860443903
-196.58454800690058,-349.3597725188893,-385.1333948807069,-449.2150494127092,-683.5534586233285,-957.8507683224585,-336.2019703853179,-580.1987375232396,-559.5309096943669,-772.7394880927245,-857.5742399491629,-1290.128737587208,-3202.619123575328,-3711.011137427286,-4987.88021767486,-5091.270596269758,-4836.379537658978,-3109.464229410675,1141.2147033585372,7938.147045972468,18501.702186050516,31433.080305598498,10331.053157978105,7050.812033265983,3122.6081226968854,-44.064596440594926,-1513.8770649014446,-2875.8727469296714,-3435.865335893198,-3237.0449281411393,-2887.2754426311267,-2728.001009307149
-225.62118289907067,-298.59361797557006,-345.1865103171996,-435.5269421413187,-624.1039794304745,-854.4197728550766,-276.6791138255585,-477.91208972152197,-443.86878629236304,-594.9696641387462,-650.9960231539299,-977.5937386960796,-2440.3301272873227,-2897.67927535365,-4083.4744008778766,-4500.804436988587,-4858.959427737652,-4463.362272522156,-1754.002218137402,2971.827159603618,10416.145578475658,23260.19528949142,14443.679135853097,13645.930416648254,8829.1099073355,5531.727705876188,1856.493115596814,-466.83060110945155,-2331.760903987202,-3103.894454195929,-3396.2437176766284,-4365.671904270958
-256.75081721160456,-283.63681944878687,-338.0049279711573,-448.70183774653475,-616.6638108201603,-829.0962104730619,-250.16851120645225,-432.64768815322043,-385.5587100041816,-495.41486849254585,-525.6136720230684,-768.751678959216,-1897.5889983425295,-2253.5448499457393,-3245.8038449667283,-3738.8354689994926,-4333.30483072749,-4653.3724372533,-3100.502397039363,-266.24182343175073,3845.232735563184,11551.22234388943,14128.711333977377,17088.950438690288,13622.584703469896,11831.572901808808,6162.674217517946,3072.798763524483,-267.44303214678985,-2348.2722894313824,-3598.6988187853512,-6153.427838733611
-292.1570186247644,-301.34599849714186,-350.25333627600605,-462.0708943795516,-614.4746722190339,-807.160440922194,-232.80182246789803,-397.3131190403797,-341.61664163146753,-421.6445048818667,-431.89593304770045,-610.3429398540006,-1467.3664233820339,-1722.7234153522234,-2525.771996312695,-3025.2761550527,-3712.4707138074627,-4455.346437942958,-3774.838277413755,-2434.703417208942,-812.0302369198818,3089.9580822242683,10146.835995483996,15523.611103520792,15286.410994167709,16864.115491313547,10643.449769764278,7539.727692963595,2918.0967372608475,-694.6313541028353,-3208.7758670513385,-7761.4437150143885
-330.44266254217246,-341.1504481705281,-374.64999176574645,-473.2162697061206,-612.5038485557156,-783.1185691841798,-220.70384909845205,-367.2443338610359,-306.81049569944196,-365.797997073134,-361.4493879958957,-491.059726092224,-1131.2370872809656,-1295.5916051531885,-1926.0025394065985,-2388.300651105226,-3070.853056337055,-4010.883324674777,-3932.3494880864737,-3649.760768223341,-3659.870092844435,-2354.8604656703646,5122.365266681537,10550.169411537454,13120.783296607511,18214.54688723969,14021.555272878424,12377.625188317888,7278.145128564864,2158.0569762873765,-1864.395359057506,-8770.576893462168
-372.31600026234037,-396.5743777723937,-408.3699576413599,-484.8766716871181,-613.4177440158152,-761.915782813745,-213.4290618179468,-343.491429016235,-280.94411050818013,-326.06756437957216,-311.4957267357537,-405.8387052990093,-881.0632550452827,-966.9721474881873,-1445.9606433973902,-1842.1730974372715,-2453.89652434924,-3422.445714172602,-3713.3896030996207,-4104.343195822502,-5061.077555590328,-5410.625648167362,705.3295283041668,4679.691629384195,8286.79877742484,14577.306492706128,14361.359526787543,15915.7546396258,12170.798265340201,6280.864411496452,839.7724283812112,-8443.34279600115
-419.97412780558847,-464.2187552519719,-451.4949069362904,-502.5524988457665,-623.7897420038602,-753.2490862767074,-212.2084516340313,-329.4807650816635,-265.90330798724574,-303.21908761653987,-281.71129518782965,-352.66701078849667,-713.2554210265126,-734.1996214791942,-1086.7913352491746,-1400.8654048087903,-1902.3541294681208,-2784.5026495617685,-3258.9991666459114,-4014.7542312304367,-5408.031617486234,-6688.045673371187,-2515.2843351133088,-460.54140506169324,2733.3265054795106,7599.919703508555,10666.981536017267,15605.286205302602,15625.036852503452,11007.429188982185,5140.576181520004,-5600.979807870076
-474.5051571244077,-539.7558241739631,-503.8730375268889,-532.1489316203752,-651.1655242716163,-768.4091563489135,-218.79770123645946,-329.5362658193093,-264.3538110500439,-298.9671941048458,-272.6766839742257,-330.6314922923815,-625.7771412312968,-595.1006714842595,-849.0317197732179,-1075.7692435369077,-1450.3040820630886,-2178.6452105193616,-2696.6825048545024,-3583.3852737532943,-5055.948129865541,-6730.617125049097,-4492.975462325845,-4212.584232828383,-2116.919898680324,176.66126452842107,4274.88414202412,10222.058848373652,14661.794918355685,14277.304581455794,10562.555173439501,1343.8633340637007
-531.5848082557089,-612.5797733616707,-560.4278654104004,-575.4964617715722,-698.551655885738,-813.884379460301,-233.5133108661039,-346.0080379357268,-277.3337565642064,-313.10428677074054,-283.14395231443024,-336.45345539674736,-611.4923934395546,-541.8033571054242,-724.5857981067466,-867.0436692393235,-1115.8878060353172,-1662.5082312939899,-2127.2102597410776,-2980.4770524717374,-4304.7506814671715,-6002.498020827863,-5401.388177385585,-6481.810386290303,-5615.934627357378,-5799.604402189983,-2408.550824758458,1666.9733377713535,7944.562614090384,12961.42722224051,15000.7543840481,13773.994753942776
-576.1706880414932,-659.8001911126303,-605.6181580197381,-624.5785567536764,-757.305835578664,-882.8515975024093,-252.74837169829445,-375.42567392720787,-301.05189014854994,-339.7302622251307,-306.46137759268123,-360.0354716810532,-649.0744044578854,-552.1247818980764,-686.3682209260019,-753.6715872992811,-892.0283047480382,-1261.8156467915812,-1619.77953409925,-2343.2214624705466,-3408.3057236379987,-4911.066718424834,-5510.88015444348,-7468.337171208955,-7654.50670220047,-9690.592607289622,-7690.1710930965255,-6796.750960555299,-1999.690306440357,5877.0852609336325,14899.34657784638,31217.01162866954
-581.1296881553217,-644.7592803314674,-612.0195359443577,-659.9896337840257,-805.27366992189,-952.9914617788822,-268.363629043718,-407.5878721553097,-326.1691943411791,-366.4583354260957,-329.876696657822,-383.69074694575284,-701.775988574726,-588.814183512693,-687.7648592225472,-693.3699260141365,-747.0556192933204,-971.8319888735222,-1213.251218027316,-1776.461754218165,-2577.871085462818,-3812.1836816055693,-5121.311725705064,-7500.668015091622,-8401.144985227107,-11553.311579235315,-10877.356962242875,-12865.580584742105,-10973.612174667758,-3693.827104948334,9102.695246147065,49241.952451383324
